date,text,followers
2018-12-10 01:00:51,"b'suzie, can you hear me?\nsuzie, can you see me?\nsuzie, can you find me in the night?'",269
2018-12-10 01:00:51,b'Eagles gotta play the rams next week to?! Cowboys back in the playoffs',62
2018-12-10 01:00:51,b'vivi said i was gay bc she was gay https://t.co/1zSiPkYAOh',2578
2018-12-10 01:00:51,b'disjointed seems corny idk',2794
2018-12-10 01:00:51,b'RT @danpfeiffer: This sounds like hush money paid by the President\xe2\x80\x99s Super PAC to a potential witness to criminal activity by the President\xe2\x80\xa6',3171
2018-12-10 01:00:51,b'#RT #Exclzyme #Excellacor #AmazonPrime #Premium  All #Natural #Systemic #Enzyme #metabolic #Joint #tendon #holistic\xe2\x80\xa6 https://t.co/RzikExk7dm',2826
2018-12-10 01:00:51,b'RT @NFL_Stats: Amari Cooper\xe2\x80\x99s Stats Tonight:\n\n10 Receptions\n217 Yards\n3 Touchdowns\n\n#Cowboys #PHIvDAL \n\n https://t.co/I7HPaXnWLB',790
2018-12-10 01:00:51,b'@Michaelcraddo16 @ForGodTrump @KAT40811334 @ZeeInTheMoment @K67Tina @Lyndamathews25 @EugeneH60585785 @SinaiGail9\xe2\x80\xa6 https://t.co/N2yok1TMi5',2332
2018-12-10 01:00:51,b'@taecpj Pied Piper',207
2018-12-10 01:00:51,"b""Not a big fan of YeHua's mother. Makes me wish they had a scene where she was slapped. Just to satisfy the fans tha\xe2\x80\xa6 https://t.co/hcyU90Dcpq""",52
2018-12-10 01:00:51,"b""RT @virrill: @TheLastLeg #isitokay that when you three walk on the music sounds like the 90's Gladiators theme tune? Who is Wolf?""",3
2018-12-10 01:00:51,b'Mood after cowboys pull off that win... https://t.co/zAO19tFxQO',307
2018-12-10 01:00:51,b'RT @ChicagosFines19: Please show this video to all family members especially teens.\n\n#RT with your #Opinion \n\n#KeepCellPhonesOutOfSight #Be\xe2\x80\xa6',796
2018-12-10 01:00:51,b'RT @WeintraubLive: Amari Cooper discussed how he dreamed of playing in the NFL and referenced \xe2\x80\x98the facility\xe2\x80\x99\n\n#CommitmentToExcellence\n#Raid\xe2\x80\xa6',41
2018-12-10 01:00:51,b'RT @SportsCenter: WHAT A PERFORMANCE FROM AMARI COOPER! https://t.co/jWLpvbkH5T',1086
2018-12-10 01:00:51,b'@deejoseph1 Cooper look nice Dak be on that BS!!',470
2018-12-10 01:00:51,b'RT @realDonaldTrump: The Trump Administration has accomplished more than any other U.S. Administration in its first two (not even) years of\xe2\x80\xa6',83
2018-12-10 01:00:51,b'RT @xvvvier: nothing is more attractive than someone who can face temptation &amp; have the level of maturity to say \xe2\x80\x9cthis isn\xe2\x80\x99t worth losing w\xe2\x80\xa6',78
2018-12-10 01:00:51,b'10 for 217 bruh..',182
2018-12-10 01:00:51,b'RT @ILSANB0I: joonie really out there making whole stadiums and arenas say \xe2\x80\x9ci live so i love\xe2\x80\x9d https://t.co/IoJiQCmoyK',320
2018-12-10 01:00:51,b'Time for #RHOA',936
2018-12-10 01:00:51,b'34 and 49.7 points \xf0\x9f\x98\x8e https://t.co/6DgOdexlh5',801
2018-12-10 01:00:51,b'RT @sneakyparker: mayhaps i\xe2\x80\x99m screaming  https://t.co/nBBWfufXWY',12
2018-12-10 01:00:51,"b'@welcomet0nature I pray that the coming climate change, that our president refuses to accept,  will not destroy the\xe2\x80\xa6 https://t.co/9NgKrb4NwB'",4
2018-12-10 01:00:51,b'@Zirksee His core going for 40k lol',41
2018-12-10 01:00:51,b'RT @taejinlq: pleas e LOOK at his little sprout hair:(( pls he is soso cute\xf0\x9f\x8c\xb1\xf0\x9f\x8c\xb1 \n\xc2\xa9unknown https://t.co/2v3E0cnyXU',143
2018-12-10 01:00:51,b'RT @ShepRose: That\xe2\x80\x99s amazing. Love football \xf0\x9f\x8f\x88 https://t.co/4jO9nnIK3b',170
2018-12-10 01:00:51,b'These 7 weeks dragging \xf0\x9f\x98\xa9\xf0\x9f\x99\x84',386
2018-12-10 01:00:51,b'RT @humbled__dope: I expect so much out of myself for the next 6 months .',809
2018-12-10 01:00:51,"b'RT @BLACKW0MEN: Whitney Houston playing around and accidentally outsang Luciano Pavarotti, one of the worlds greatest opera singers ever. h\xe2\x80\xa6'",1790
2018-12-10 01:00:51,b'RT @jenniferbell145: Great time at art basel https://t.co/AhHkpmhh1b',10226
2018-12-10 01:00:51,b'RT @SportsCenter: WHAT A PERFORMANCE FROM AMARI COOPER! https://t.co/jWLpvbkH5T',446
2018-12-10 01:00:51,b'RT @discordapp: The amazing people at @bluemicrophone gave us four of these Nano Mics to give away. Reply with https://t.co/kpBHt8AsLv',1025
2018-12-10 01:00:51,"b""Listen up! We've got a big surprise for you guys. We just dropped our new track Hit It and it's live NOW! Smash tha\xe2\x80\xa6 https://t.co/iC97okJvzI""",29620
2018-12-10 01:00:51,b'So excited for day 1 of #Elseworlds tonight with #TheFlash \xf0\x9f\x98\xad',388
2018-12-10 01:00:51,b'@The_Leaver @elchele85 @GentlemanGeorge @BillyBigBoleaux @paul9705 @Wittgenstein016 @Charlie_uk45 @Bruce83692351\xe2\x80\xa6 https://t.co/PeH9vsi2Va',34
2018-12-10 01:00:51,b'RT @docrocktex26: I love how these anonymous GOP lawmakers are all of a sudden saying they don\xe2\x80\x99t think Trump will complete his term as if h\xe2\x80\xa6',10685
2018-12-10 01:00:51,b'RT @VirtualAstro: Orion Constellation \xe2\x80\x93 Mighty Guardian of Winter Skies\n\nhttps://t.co/h5oMm2bNV3 https://t.co/3Tl82FQV4n',3986
2018-12-10 01:00:51,b'RT @Gummymela: kirby and joker are really friends https://t.co/D7bR5qKNec',126
2018-12-10 01:00:51,b'RT @kookgallery: he\xe2\x80\x99s so cute https://t.co/4lbX09ha1U',45
2018-12-10 01:00:51,"b""Congress will have to 'start impeachment proceedings' against Trump after Cohen filing, says form... https://t.co/3dI1FVEffG""",1132
2018-12-10 01:00:51,b'I feel niiiiiiiice! \xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3',1116
2018-12-10 01:00:51,b'RT @GOT7Indonesia: [INFO] 181210 GOT7 #Schedule (KST/WIB)\n\n\xe2\x80\xa2 5 PM / 3 PM : Thumbs \xe2\x80\x9cCatch Mind\xe2\x80\x9d video release - #Jinyoung #Yugyeom\n\nhttps://\xe2\x80\xa6',653
2018-12-10 01:00:51,b'Fly eagles.. oh wait.. WE DEM BOYZ!!',623
2018-12-10 01:00:51,b'i couldn\xe2\x80\x99t decide between color and black and white https://t.co/dpZZkdp83E',442
2018-12-10 01:00:51,b'And twitter thumbnails are terrible as always \xf0\x9f\x99\x83',2106
2018-12-10 01:00:51,b'#Repost ritabarakatart (get_repost)\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nHappy Sunday peeps! Check out what Susan did for our hop! So pretty!  You c\xe2\x80\xa6 https://t.co/D1uMdYbtRN',630
2018-12-10 01:00:51,b'RT @naeunlovely: @Apinksne :\xc2\xa8\xc2\xb7.\xc2\xb7\xc2\xa8:\xc2\xa0\xc2\xa0\n `\xc2\xb7..day 9 ; \xe3\x80\x8c white \xe3\x80\x8d\n\n\xe3\x83\xbc \xe2\x9d\x9d @Apinksne  #\xec\x86\x90\xeb\x82\x98\xec\x9d\x80 #NAEUN  \xe2\x9d\x9e https://t.co/VckJ00WFU9',2781
2018-12-10 01:00:51,b'RT @Sub_versi0n: [NEW] The BU timeline is up!!!\n\nAll the BU content in one beautiful and organized timeline!!\n\nPerfect to prepare before th\xe2\x80\xa6',41
2018-12-10 01:00:51,b'shiitttt why do i have to read back the convo..... freaking cute i cannot',316
2018-12-10 01:00:51,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',48
2018-12-10 01:00:51,b'The Cowboys &amp; the Eagles both suck this year... that\xe2\x80\x99s the #Truth! https://t.co/vO3fWKnt1p',1122
2018-12-10 01:00:51,b'RT @xholdbaby: BAP REALLY DESERVE THE WHOLE WORLD AND HAPPINESS',115
2018-12-10 01:00:51,b'@paulsperry_ @AmericanMex067 He lied so now what?',31
2018-12-10 01:00:51,"b'RT @IamSteffandChad: Twitter, I\xe2\x80\x99m trying to prove a point to win an argument. RT this is if your parents convinced you that driving with th\xe2\x80\xa6'",155
2018-12-10 01:00:51,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',416
2018-12-10 01:00:51,"b'RT @mrs___kth: ..and just like that, i fell in love for god knows how many times \xf0\x9f\x92\x95\n\nhttps://t.co/gFCHI3x9Hr'",175
2018-12-10 01:00:51,b'RT @kstarlivecom: Gucci Staffs Shared That They will Also Be Working with Kai Next Year and Praised Him for His Open-Mindedness at Their Su\xe2\x80\xa6',415
2018-12-10 01:00:51,b'RT @denverfinfan: Ryan Tannehill knows how to beat Tom Brady. #EliteQB #TeamTannehill #FinsUp \n@scolegit13 \n@EmperorIra \n@makaveligangsta\xe2\x80\xa6',879
2018-12-10 01:00:51,b'\xe2\x80\x9cI SUCK AT CALL OF DUTY\xe2\x80\x9d https://t.co/3G8lAtW5tp',409
2018-12-10 01:00:51,b'@MontePooleNBCS @Raiders that says a lot more about the Raiders than Cooper',25
2018-12-10 01:00:51,b'@discordapp @bluemicrophone Blue',9
2018-12-10 01:00:51,b'@HeSoSlim Nope. It\xe2\x80\x99s canon. The next chapter of the X-Men\xe2\x80\x99s lives.',3705
2018-12-10 01:00:51,b'RT @xvvvier: nothing is more attractive than someone who can face temptation &amp; have the level of maturity to say \xe2\x80\x9cthis isn\xe2\x80\x99t worth losing w\xe2\x80\xa6',261
2018-12-10 01:00:51,"b""RT @DanielTurnerPTF: Retweet if you think Don Lemon is petty and small. \n\nWATCH: CNN's Don Lemon says he would have refused to shake Presid\xe2\x80\xa6""",257
2018-12-10 01:00:51,b'@CandiceMalcolm Not well done for sure!!',50
2018-12-10 01:00:51,b'RT @TheNBACentral: Wade and LeBron play against each other for the final time tomorrow night. End of an era\n\n https://t.co/e51mhgoEin',14
2018-12-10 01:00:51,b'MY PARENTS!! https://t.co/cEiFIQeUvp',137
2018-12-10 01:00:51,b'@timoflo74 And btw https://t.co/4FYTrhtvfA',326
2018-12-10 01:00:51,b'Where\xe2\x80\x99s Farough when you need him? https://t.co/ycJzcEKhJm',263
2018-12-10 01:00:51,"b'RT @MUGGER1955: Melody Maker gave me a plum assignment: fly to Paris for two days, interview INXS and see two shows, and see how far you ca\xe2\x80\xa6'",3047
2018-12-10 01:00:51,"b""taliatate played Assassin's Creed Odyssey (Steam) in the last 24 hours https://t.co/2LF1FILAqo #exophase""",267
2018-12-10 01:00:51,b'\xe2\x80\x9cShow them what a real god can do.\xe2\x80\x9d #Elseworlds',139
2018-12-10 01:00:51,b'RT @IsraaMad: TWICE getting everyone in Korea dancing to their songs uwu!! \ncr. GoToe \n#\xed\x8a\xb8\xec\x99\x80\xec\x9d\xb4\xec\x8a\xa4 https://t.co/6OGDKQ8sdh',174
2018-12-10 01:00:51,b'RT @JaeRichards: When the bro takes me wearing headphones as a cue to say dumb shit for no reason https://t.co/8p2Bf3I3lW',404
2018-12-10 01:00:51,b'RT @VIEWSFROMJAY23: RT if you feel like the \xe2\x80\x9cEmily\xe2\x80\x9d in your family https://t.co/y1PtmD9uZe',146
2018-12-10 01:00:51,"b""RT @kiribaku: Therapist: you shouldn't follow anyone, be your own person and be proud of yourself\n\nme: ?????????\n\nTherapist:\n\nTherapist: yo\xe2\x80\xa6""",43
2018-12-10 01:00:51,b'RT @ChadWJenkins: Daily school pickup with Jalen... https://t.co/zGOVcOz847',59
2018-12-10 01:00:51,"b'RT @jundiva_: ""We\'re sorry for giving u hard moment during that certain period of time. But what couldnt kill us made us killing it! Those\xe2\x80\xa6'",176
2018-12-10 01:00:51,b'RT @aestheticjiimin: ARMYs \xf0\x9f\x93\xa2\n\n2018 MAMA LIVE STREAM ANNOUNCEMENT! \n\n\xc2\xa9 @MnetMAMA\n\n#LikeMAMA #MAMA10 https://t.co/n6aJiMgXMr',56
2018-12-10 01:00:51,b'@real_merchant i knoww mark so ass\xf0\x9f\x98\x82\xf0\x9f\x98\x82',2582
2018-12-10 01:00:51,b'RT @Astro_Alex: The toughest thing for me in space is knowing that only a few humans will ever see our planet like this. It will be essenti\xe2\x80\xa6',300
2018-12-10 01:00:51,b'@Steelersdepot Mike Tomlin is a great coach. He would be even better if he would realize his mistakes and learn fro\xe2\x80\xa6 https://t.co/oK0HlcR7qw',71
2018-12-10 01:00:51,b'@RealSkipBayless Please Stop addressing REAL sports analysts/commentators you don\xe2\x80\x99t reach their ankles in sports kn\xe2\x80\xa6 https://t.co/3EM3AzLO8n',1
2018-12-10 01:00:51,b'You are animated with regards to how you interact with the wor... More for Leo https://t.co/iz925opAgd',249
2018-12-10 01:00:51,b'RT @clairelovesdidi: Zoomed in look his so perfect I\xe2\x80\x99m\xe2\x80\x94\xe2\x80\x94-\xf0\x9f\x92\x98\xf0\x9f\x92\x96\xf0\x9f\x92\x97\xf0\x9f\x92\x93\xf0\x9f\x92\x9e\xf0\x9f\x92\x9d\n\n#DylanWang #\xe7\x8e\x8b\xe9\xb9\xa4\xe6\xa3\xa3 #WangHeDi https://t.co/94uegtWdRI',9
2018-12-10 01:00:51,b'This is me watching the play by play on Bleacher Report for the Steelers game today. Daaamn man! #dogoargentino\xe2\x80\xa6 https://t.co/Kf9lXx2t7T',92
2018-12-10 01:00:51,b'RT @montgomerystuco: Don\xe2\x80\x99t forget to dress up this week!  \xe2\x81\xa6@TheEdge_MHS\xe2\x81\xa9 \xe2\x81\xa6@MHSPTOBears\xe2\x81\xa9 \xe2\x81\xa6@MHSBearTv\xe2\x81\xa9 https://t.co/CvxhoxMqd0',74
2018-12-10 01:00:51,"b'RT @Bakers_Browns: The entire AFC North, besides the Browns, lost today. What a time to be alive.'",1759
2018-12-10 01:00:51,"b""RT @qilahrzli: As you celebrate your birthdays when you're older. You'll realize that you need people's presence more than their presents.""",1097
2018-12-10 01:00:51,b'@TheRealMcDreamy MINE GOT BANNED TOO LMAO. Wtf are we doing in life Steven \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x82',655
2018-12-10 01:00:51,b'RT @blake_yohn19: You can\xe2\x80\x99t change someone who doesn\xe2\x80\x99t see an issue in their actions',467
2018-12-10 01:00:51,b'I\xe2\x80\x99m tired',402
2018-12-10 01:00:51,b'RT @weaselhugs36: \xf0\x9f\x8e\x84#shoppingtime before #christmas !! Up to 40% Off on my @society6\n#wolves #ferrets #otters #badgers #weasels and #animala\xe2\x80\xa6',8126
2018-12-10 01:00:51,"b'Two people were shot dead at the Islington Police Station St. Mary today, Sunday December 9 in what police say is a\xe2\x80\xa6 https://t.co/sYEC3za3GZ'",488
2018-12-10 01:00:51,b'@ChannaeReynolds not many women i know drink spitfire you must be a unicorn lol',409
2018-12-10 01:00:51,"b'(5) Another recipe. ""Chykens in hocchee. Take chykenns and scald hem. take parsel and sawge without eny other erbes\xe2\x80\xa6 https://t.co/YJ2rRw5lbb'",666
2018-12-10 01:00:51,b'We will launch show during #bears half time at 8:45 p.m. Stay tunned! #DaBears https://t.co/dumo9X7bSy',364
2018-12-10 01:00:51,"b""RT @namaste: The goal isn't to live forever, the goal is to create something that will.""",1348
2018-12-10 01:00:51,b'RT @VMHSPipes: Candy cane lanes with my boos \xf0\x9f\xa4\xaa https://t.co/bHggTJGQiR',329
2018-12-10 01:00:51,b'RT @BaIIplayer: When baseball is just too easy for you \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/foFsyeSDaN',482
2018-12-10 01:00:51,b'@KallMeKelzz I don\xe2\x80\x99t hate on Dak at all. I think he\xe2\x80\x99s a decent QB who makes plays. It\xe2\x80\x99s not pretty but he does what his team needs.',1899
2018-12-10 01:00:51,b'@koby_hanna Son shut the fuck up about football.',538
2018-12-10 01:00:51,"b""OKAY Y'All!!! THE 3 NIGHT #Elseworlds CROSSOVER STARTS NOW WITH #TheFlash! IM NOT LIVE TWEETING, NOT MISSING A SECO\xe2\x80\xa6 https://t.co/hhsgJSK9XN""",346
2018-12-10 01:00:51,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',1084
2018-12-10 01:00:51,b'who are you people..h... hello.... https://t.co/zDGVmaPLLg',50
2018-12-10 01:00:51,"b'am so interested in the point in which people ""realize"" that i am actually super smart? the point in which their pe\xe2\x80\xa6 https://t.co/dTfMxonxYo'",15
2018-12-10 01:00:51,b'@Electro_Wolf_ @hoofurs Oh yes you do! You just have to stop trying to fool yourself. =D',2327
2018-12-10 01:00:51,b'@LeadingNFL Cowboys looking pretty smart at this point.',97
2018-12-10 01:00:51,"b""Don't get me started. Lmao I'll spare u this time Preciate you my brother \xf0\x9f\x92\x99 https://t.co/2gTs9eJNUU""",1825
2018-12-10 01:00:51,b'RT @KingTrillaX: Who remember this commercial? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/Zd5Gw4mzpO',135
2018-12-10 01:00:51,b'RT @emmachamberlain: omg my emotional instability must be so exhausting for my friends and family hahahahaha omgg ahh',437
2018-12-10 01:00:51,b'all i want this Christmas is your follow @Camila_Cabello baby \xf0\x9f\x8e\x81',1045
2018-12-10 01:00:51,b'JS and CSS clock from @wesbos JavaScript30 https://t.co/2OnJV3REHb via @CodePen #javascript30 #javascript #css #webdeveloper',392
2018-12-10 01:00:51,"b'RT @bynhyuk: Hanbin: I had a good dream. I was in Europe.\nOne: Ayy, you\xe2\x80\x99re planning on going.\nHanbin: Wait it wasn\xe2\x80\x99t Europe, I was in the o\xe2\x80\xa6'",527
2018-12-10 01:00:51,"b""RT @MarkMaddenX: There. Boom. What you deserve. Once again, the Steelers just weren't ready to play a crap team. It happens again&amp; again&amp; a\xe2\x80\xa6""",423
2018-12-10 01:00:51,b'@davidtabrown @xiggy89x I agree',393
2018-12-10 01:00:51,b'Taxes man \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/uGoCOG1KOJ',405
2018-12-10 01:00:51,b'You are animated with regards to how you interact with the wor... More for Leo https://t.co/ksluwr1CY8',473
2018-12-10 01:00:51,b'I\xf0\x9f\x91\x8fHATE\xf0\x9f\x91\x8fTHE\xf0\x9f\x91\x8fCOWBOYS\xf0\x9f\x91\x8f',257
2018-12-10 01:00:51,b'@willcasteel24 When we hooping? I could get you a guest pass at Cal Fit....got some beast dudes out here in EG. Good runs too',182
2018-12-10 01:00:51,b'RT @transformers: Wouldn\xe2\x80\x99t be a #BumblebeeMovie premiere without this guy! https://t.co/VnWrVF4afd',422
2018-12-10 01:00:51,b'@NorthwesternU looking lovely from the air tonight #wildcat @nu_argonne_inst https://t.co/3nJi80m2QS',700
2018-12-10 01:00:51,b'@brittneybeast I feel you dude we had that \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',401
2018-12-10 01:00:51,b'RT @marissaml_: y\xe2\x80\x99all won @UTAustin',647
2018-12-10 01:00:51,b'@bwanket Maybe!! I might try to stay up just a bit later',415
2018-12-10 01:00:51,b'@cndgames m-my blood',538
2018-12-10 01:00:51,"b""@Two_Penneth @berle49 @markbickerdyke I'm on the Wa side... although I find the BC archipelago (aka Salish sea) del\xe2\x80\xa6 https://t.co/uIdSH6QOL0""",549
2018-12-10 01:00:51,b'@kimguilfoyle @BreitbartNews We are a banana Republic the way your President acts',19
2018-12-10 01:00:51,b'RT @sahluwal: China has put over 1 million Muslims in concentration camps. This is a human rights atrocity &amp; no one seems to care.  \n\nhttps\xe2\x80\xa6',118
2018-12-10 01:00:51,b'RT @LynLegaspi28: CutE .\n\n#MBMayWardLoiNie \n\n@maymayentrata07  @Barber_Edward_ https://t.co/Ihi6n9jmOr',481
2018-12-10 01:00:51,b'@NFL do something with your refs they are as big of a joke as the commissioner.',233
2018-12-10 01:00:51,b'RT @ZachBDunn: Officially starting a rumor that the dudes from Dave &amp; Buster\xe2\x80\x99s are the same as the dudes from Barnes &amp; Noble. Dave Barnes a\xe2\x80\xa6',135
2018-12-10 01:00:51,b'RT @dallascowboys: RT to celebrate the #DallasCowboys get the HUGE WIN! \n@amaricooper9 for the OT TD\xf0\x9f\x99\x8c https://t.co/NCk5tXeMxr',797
2018-12-10 01:00:51,"b""@TM_Burner Then you didn't look close enough.  Tomlin is an incredibly stupid football coach.  Really, really dumb.\xe2\x80\xa6 https://t.co/r4JgbUykgZ""",36
2018-12-10 01:00:51,b'if bryan goes missing we can blame amelia',9645
2018-12-10 01:00:51,"b'RT @Vol_Hoops: \xe2\x80\x9cWhen that shot went in, all I could imagine was all the time you put in the gym.\xe2\x80\x9d \n\nHard work pays off. https://t.co/sfhkgx\xe2\x80\xa6'",106
2018-12-10 01:00:51,b'I just want a NEW JOB NW CO WORKES I PEAY THAT IS MY LAST CHRISTMAS PARTY. Because I just wanna get tipsy \xf0\x9f\xa5\xb4 \xf0\x9f\x98\x82',186
2018-12-10 01:00:51,b'My question is.Donkey also drank from it and he turned into a horse so what did dragon turn into ? Is this a plot h\xe2\x80\xa6 https://t.co/olYzx3BEC9',49
